datetime,mape_CISO,mape_ERCO,mape_ISNE
2022-11-27 23:00:00,0.1810703637,0.1178777256,0.04159258871
2022-11-28 23:00:00,0.1284719914,0.1667911848,0.02977802996
2022-11-29 23:00:00,0.08504711483,0.1069716593,0.04614363174
2022-11-30 23:00:00,0.09378822039,0.1509477808,0.0358865561
2022-12-01 23:00:00,0.1164551458,0.08724458548,0.03460241756
2022-12-02 23:00:00,0.1236783755,0.03723476071,0.0512570935
2022-12-03 23:00:00,0.1394582544,0.1124441856,0.1043811426
2022-12-04 23:00:00,0.07204326783,0.08264910617,0.1284857237
2022-12-05 23:00:00,0.07270889183,0.08186428811,0.04895610506
2022-12-06 23:00:00,0.0742303316,0.07235555976,0.02691466785
2022-12-07 23:00:00,0.07193568258,0.057020165,0.05038215149
2022-12-08 23:00:00,0.05947480701,0.05952199002,0.06157825235
2022-12-09 23:00:00,0.05112095764,0.07765633004,0.0583182207
2022-12-10 23:00:00,0.06080039859,0.03960834906,0.06455932751
2022-12-11 23:00:00,0.06215712866,0.04512026793,0.05078155022
2022-12-12 23:00:00,0.1716618017,0.0599239658,0.05612116113
2022-12-13 23:00:00,0.1038101984,0.1154669963,0.05146392256
2022-12-14 23:00:00,0.131204498,0.08193894182,0.03299498637
2022-12-15 23:00:00,0.1609282801,0.0980741623,0.03904233224
2022-12-16 23:00:00,0.1077156556,0.118474211,0.03844853462
2022-12-17 23:00:00,0.08354675072,0.1302972472,0.05334307436
2022-12-18 23:00:00,0.05940573992,0.1204520795,0.04691126947
2022-12-19 23:00:00,0.1040877028,0.09095929014,0.05497650429
2022-12-20 23:00:00,0.1173650673,0.05899334163,0.04507661805
2022-12-21 23:00:00,0.2321030423,0.1118503849,0.02801871204
2022-12-22 23:00:00,0.09381323998,0.1019145491,0.0529195213
2022-12-23 23:00:00,0.05403694332,0.2638529299,0.052689698
2022-12-24 23:00:00,0.05266031645,0.1083980482,0.1744756711
2022-12-25 23:00:00,0.06097652334,0.07506575431,0.09801000001
2022-12-26 23:00:00,0.1318166253,0.1047848396,0.07809431738
2022-12-27 23:00:00,0.1102488878,0.2083629101,0.03786811294
2022-12-28 23:00:00,0.2242826498,0.1209881256,0.04567814632
