datetime,actual,spci_actual,predicted,spci_predicted,lower bound,upper bound
2022-07-06T19:00:00.000000000,315.86,315.86,299.50514,299.50514,294.62104,348.0093
2022-07-06T20:00:00.000000000,315.15,315.15,301.21231,301.21231,294.55811,348.45012
2022-07-06T21:00:00.000000000,310.38,310.38,303.24667,303.24667,297.65976,350.96579
2022-07-06T22:00:00.000000000,309.67,309.67,304.73787,304.73787,297.97553,352.50283
2022-07-06T23:00:00.000000000,306.07,306.07,305.35103,305.35103,274.02196,339.67505
2022-07-07T00:00:00.000000000,308.95,308.95,299.21192,299.21192,266.97867,330.44651
2022-07-07T01:00:00.000000000,322.0,322.0,289.43138,289.43138,283.901,337.69695
2022-07-07T02:00:00.000000000,336.91,336.91,276.18776,276.18776,271.58785,325.0138
2022-07-07T03:00:00.000000000,324.84,324.84,262.26079,262.26079,281.50696,361.63239
2022-07-07T04:00:00.000000000,302.54,302.54,250.51718,250.51717,270.14183,345.14771
2022-07-07T05:00:00.000000000,286.64,286.64,242.80436,242.80435,251.17944,337.2744
2022-07-07T06:00:00.000000000,277.01,277.01,239.78673,239.78674,230.40458,307.81326
2022-07-07T07:00:00.000000000,264.55,264.55,239.94266,239.94265,231.08681,300.99358
2022-07-07T08:00:00.000000000,255.22,255.22,243.42488,243.42487,237.84346,291.36248
2022-07-07T09:00:00.000000000,256.24,256.24,249.99443,249.99443,243.46858,297.27857
2022-07-07T10:00:00.000000000,255.98,255.98,258.34607,258.34607,251.23515,305.57704
2022-07-07T11:00:00.000000000,264.24,264.24,267.55451,267.5545,231.57933,290.53946
2022-07-07T12:00:00.000000000,275.63,275.63,275.69274,275.69274,238.45667,288.87562
2022-07-07T13:00:00.000000000,275.76,275.76,282.30961,282.30961,246.25846,305.24521
2022-07-07T14:00:00.000000000,263.07,263.07,288.59711,288.59711,252.4354,302.74697
2022-07-07T15:00:00.000000000,250.13,250.13,296.37819,296.37819,259.33213,309.59124
2022-07-07T16:00:00.000000000,275.46,275.46,303.78987,303.78987,214.20116,288.92198
2022-07-07T17:00:00.000000000,303.93,303.93,311.92475,311.92475,257.59751,329.17216
2022-07-07T18:00:00.000000000,319.45,319.45,319.62546,319.62546,285.26557,335.17551
2022-07-07T19:00:00.000000000,328.73,328.73,325.27115,325.27115,284.15635,343.51863
2022-07-07T20:00:00.000000000,333.28,333.28,328.52371,328.52371,300.00139,366.94597
2022-07-07T21:00:00.000000000,332.88,332.88,330.04865,330.04865,299.09131,368.92977
2022-07-07T22:00:00.000000000,328.67,328.67,329.31069,329.31069,300.26722,365.44487
2022-07-07T23:00:00.000000000,322.56,322.56,326.52203,326.52203,285.36401,345.36891
2022-07-08T00:00:00.000000000,320.96,320.96,311.38373,311.38373,275.09461,324.7914
2022-07-08T01:00:00.000000000,331.82,331.82,303.29209,303.29209,296.96666,351.91398
2022-07-08T02:00:00.000000000,350.58,350.58,292.50165,292.50165,286.88702,340.90909
2022-07-08T03:00:00.000000000,339.61,339.61,280.71864,280.71865,299.89113,380.72762
2022-07-08T04:00:00.000000000,313.42,313.42,268.75136,268.75137,288.19228,365.19267
2022-07-08T05:00:00.000000000,300.8,300.8,258.63623,258.63624,257.90014,343.22494
2022-07-08T06:00:00.000000000,282.11,282.11,253.69653,253.69653,255.0723,335.8932
2022-07-08T07:00:00.000000000,273.29,273.29,255.20952,255.20953,249.80593,302.15197
2022-07-08T08:00:00.000000000,280.45,280.45,262.46577,262.46578,257.50802,311.28355
2022-07-08T09:00:00.000000000,291.7,291.7,272.96266,272.96266,267.57533,320.71277
2022-07-08T10:00:00.000000000,296.08,296.08,284.77736,284.77736,279.33333,333.28502
2022-07-08T11:00:00.000000000,291.62,291.62,296.65185,296.65185,290.68692,343.72393
2022-07-08T12:00:00.000000000,293.05,293.05,306.60532,306.60532,270.1151,320.97848
2022-07-08T13:00:00.000000000,293.88,293.88,314.74678,314.74678,278.33715,329.08876
2022-07-08T14:00:00.000000000,279.9,279.9,322.76169,322.76171,289.03031,338.12307
2022-07-08T15:00:00.000000000,274.1,274.1,331.41455,331.41457,246.5981,317.59447
2022-07-08T16:00:00.000000000,303.22,303.22,337.5821,337.58212,251.25317,323.51693
2022-07-08T17:00:00.000000000,330.74,330.74,341.60818,341.60818,259.76052,344.36769
2022-07-08T18:00:00.000000000,345.9,345.9,343.34926,343.34926,306.27604,357.61243
2022-07-08T19:00:00.000000000,346.72,346.72,344.22248,344.22248,310.92162,370.45128
2022-07-08T20:00:00.000000000,345.17,345.17,345.99314,345.99314,313.34916,382.20759
2022-07-08T21:00:00.000000000,343.16,343.16,347.70898,347.70896,312.73395,372.05703
2022-07-08T22:00:00.000000000,339.63,339.63,347.29225,347.29225,309.92142,361.11802
